t,field,value,color,status,reason,raw
6248.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6249.0,SPEED,23.2,GREEN,OK,above_reference,"{reference_kmh=18.945942448493103, age_s=0.0}"
6249.0,POWER,253,NEUTRAL,OK,power_present,{age_s=0.0}
6249.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6249.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6249.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6249.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6249.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6249.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6250.0,SPEED,23.3,GREEN,OK,above_reference,"{reference_kmh=18.94690909090909, age_s=0.0}"
6250.0,POWER,126,NEUTRAL,OK,power_present,{age_s=0.0}
6250.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6250.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6250.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6250.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6250.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6250.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6251.0,SPEED,23.2,GREEN,OK,above_reference,"{reference_kmh=18.9492725106383, age_s=0.0}"
6251.0,POWER,117,NEUTRAL,OK,power_present,{age_s=0.0}
6251.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6251.0,CADENCE,77,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6251.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6251.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6251.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6251.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6252.0,SPEED,23.2,GREEN,OK,above_reference,"{reference_kmh=18.950238257317903, age_s=0.0}"
6252.0,POWER,129,NEUTRAL,OK,power_present,{age_s=0.0}
6252.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6252.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6252.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6252.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6252.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6252.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6253.0,SPEED,23.2,GREEN,OK,above_reference,"{reference_kmh=18.949807044410413, age_s=0.0}"
6253.0,POWER,119,NEUTRAL,OK,power_present,{age_s=0.0}
6253.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6253.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6253.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6253.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6253.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6253.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6254.0,SPEED,22.7,GREEN,OK,above_reference,"{reference_kmh=18.95077237155495, age_s=0.0}"
6254.0,POWER,119,NEUTRAL,OK,power_present,{age_s=0.0}
6254.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6254.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6254.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6254.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6254.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6254.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6255.0,SPEED,22.2,GREEN,OK,above_reference,"{reference_kmh=18.948945058683453, age_s=0.0}"
6255.0,POWER,119,NEUTRAL,OK,power_present,{age_s=0.0}
6255.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6255.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6255.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6255.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6255.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6255.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6256.0,SPEED,21.6,GREEN,OK,above_reference,"{reference_kmh=18.95130612244898, age_s=0.0}"
6256.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
6256.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6256.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=1.0}
6256.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6256.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6256.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6256.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6257.0,SPEED,22.4,GREEN,OK,above_reference,"{reference_kmh=18.951713654140452, age_s=0.0}"
6257.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
6257.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6257.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=2.0}
6257.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6257.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6257.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6257.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6258.0,SPEED,22.2,GREEN,OK,above_reference,"{reference_kmh=18.952059843590614, age_s=0.0}"
6258.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
6258.0,HR,120,NEUTRAL,OK,hr_present,{age_s=0.0}
6258.0,CADENCE,76,GREEN,OK,preferred_low_cadence_band,{age_s=3.0}
6258.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6258.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6258.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6258.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6259.0,SPEED,22.2,GREEN,OK,above_reference,"{reference_kmh=18.95217950025497, age_s=0.0}"
6259.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
6259.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6259.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
6259.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6259.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6259.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6259.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6260.0,SPEED,21.9,GREEN,OK,above_reference,"{reference_kmh=18.952176750509857, age_s=0.0}"
6260.0,POWER,0,NEUTRAL,OK,power_present,{age_s=0.0}
6260.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6260.0,CADENCE,0,GRAY,OK,coasting_or_stopped,{age_s=0.0}
6260.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6260.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6260.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6260.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6261.0,SPEED,21.3,GREEN,OK,above_reference,"{reference_kmh=18.95211282922685, age_s=0.0}"
6261.0,POWER,114,NEUTRAL,OK,power_present,{age_s=0.0}
6261.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6261.0,CADENCE,40,AMBER,OK,outside_preferred_band,{age_s=0.0}
6261.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6261.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6261.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6261.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6262.0,SPEED,21.1,GREEN,OK,above_reference,"{reference_kmh=18.952220183486236, age_s=0.0}"
6262.0,POWER,181,NEUTRAL,OK,power_present,{age_s=0.0}
6262.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6262.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6262.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.0, grade_display=0.0}"
6262.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6262.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6262.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6263.0,SPEED,20.6,GREEN,OK,above_reference,"{reference_kmh=18.95221131306268, age_s=0.0}"
6263.0,POWER,186,NEUTRAL,OK,power_present,{age_s=0.0}
6263.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6263.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6263.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.46, grade_display=0.46}"
6263.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6263.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6263.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6264.0,SPEED,20.6,GREEN,OK,above_reference,"{reference_kmh=18.952294157608694, age_s=0.0}"
6264.0,POWER,185,NEUTRAL,OK,power_present,{age_s=0.0}
6264.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6264.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6264.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.64, grade_display=0.64}"
6264.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6264.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6264.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6265.0,SPEED,19.8,NEUTRAL,OK,near_reference,"{reference_kmh=18.952279164544066, age_s=0.0}"
6265.0,POWER,208,NEUTRAL,OK,power_present,{age_s=0.0}
6265.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6265.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6265.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.74, grade_display=0.74}"
6265.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6265.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6265.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6266.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.952447538200342, age_s=0.0}"
6266.0,POWER,188,NEUTRAL,OK,power_present,{age_s=0.0}
6266.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
6266.0,CADENCE,67,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6266.0,GRADE,+0,AMBER,OK,light_climb,"{grade_raw=0.79, grade_display=0.79}"
6266.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6266.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6266.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6267.0,SPEED,18.5,NEUTRAL,OK,near_reference,"{reference_kmh=18.95244474622305, age_s=0.0}"
6267.0,POWER,214,NEUTRAL,OK,power_present,{age_s=0.0}
6267.0,HR,117,NEUTRAL,OK,hr_present,{age_s=0.0}
6267.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6267.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.37, grade_display=0.37}"
6267.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6267.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6267.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6268.0,SPEED,19.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.952460285132382, age_s=0.0}"
6268.0,POWER,222,NEUTRAL,OK,power_present,{age_s=0.0}
6268.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6268.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6268.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.14, grade_display=0.14}"
6268.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6268.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6268.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6269.0,SPEED,18.7,NEUTRAL,OK,near_reference,"{reference_kmh=18.95273850330901, age_s=0.0}"
6269.0,POWER,147,NEUTRAL,OK,power_present,{age_s=0.0}
6269.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6269.0,CADENCE,66,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6269.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.1, grade_display=-0.1}"
6269.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6269.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6269.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6270.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.95286392941975, age_s=0.0}"
6270.0,POWER,147,NEUTRAL,OK,power_present,{age_s=0.0}
6270.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6270.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6270.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.36, grade_display=-0.36}"
6270.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6270.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6270.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6271.0,SPEED,19.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.952958778625955, age_s=0.0}"
6271.0,POWER,190,NEUTRAL,OK,power_present,{age_s=0.0}
6271.0,HR,119,NEUTRAL,OK,hr_present,{age_s=0.0}
6271.0,CADENCE,65,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6271.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.62, grade_display=-0.62}"
6271.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6271.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6271.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6272.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.952998643147897, age_s=0.0}"
6272.0,POWER,97,NEUTRAL,OK,power_present,{age_s=0.0}
6272.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6272.0,CADENCE,68,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6272.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.62, grade_display=-0.62}"
6272.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6272.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6272.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6273.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.95305680854672, age_s=0.0}"
6273.0,POWER,106,NEUTRAL,OK,power_present,{age_s=0.0}
6273.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6273.0,CADENCE,73,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6273.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.54, grade_display=-0.54}"
6273.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6273.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6273.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6274.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.953102746693794, age_s=0.0}"
6274.0,POWER,135,NEUTRAL,OK,power_present,{age_s=0.0}
6274.0,HR,118,NEUTRAL,OK,hr_present,{age_s=0.0}
6274.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6274.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=-0.41, grade_display=-0.41}"
6274.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6274.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6274.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6275.0,SPEED,19.4,NEUTRAL,OK,near_reference,"{reference_kmh=18.953087641973216, age_s=0.0}"
6275.0,POWER,135,NEUTRAL,OK,power_present,{age_s=0.0}
6275.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
6275.0,CADENCE,71,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6275.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.24, grade_display=0.24}"
6275.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6275.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6275.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6276.0,SPEED,19.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.952950508474576, age_s=0.0}"
6276.0,POWER,152,NEUTRAL,OK,power_present,{age_s=0.0}
6276.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
6276.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6276.0,GRADE,0,NEUTRAL,OK,flat_deadband,"{grade_raw=0.65, grade_display=0.65}"
6276.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6276.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6276.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6277.0,SPEED,19.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.952807320793085, age_s=0.0}"
6277.0,POWER,132,NEUTRAL,OK,power_present,{age_s=0.0}
6277.0,HR,116,NEUTRAL,OK,hr_present,{age_s=0.0}
6277.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6277.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.12, grade_display=1.12}"
6277.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6277.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6277.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6278.0,SPEED,19.1,NEUTRAL,OK,near_reference,"{reference_kmh=18.952780074550997, age_s=0.0}"
6278.0,POWER,139,NEUTRAL,OK,power_present,{age_s=0.0}
6278.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
6278.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6278.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.3, grade_display=1.3}"
6278.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6278.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6278.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6279.0,SPEED,18.9,NEUTRAL,OK,near_reference,"{reference_kmh=18.952655260037268, age_s=0.0}"
6279.0,POWER,152,NEUTRAL,OK,power_present,{age_s=0.0}
6279.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
6279.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6279.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.38, grade_display=1.38}"
6279.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6279.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6279.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6280.0,SPEED,18.7,NEUTRAL,OK,near_reference,"{reference_kmh=18.952573170731707, age_s=0.0}"
6280.0,POWER,134,NEUTRAL,OK,power_present,{age_s=0.0}
6280.0,HR,114,NEUTRAL,OK,hr_present,{age_s=0.0}
6280.0,CADENCE,70,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6280.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.33, grade_display=1.33}"
6280.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6280.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6280.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6281.0,SPEED,18.5,NEUTRAL,OK,near_reference,"{reference_kmh=18.952436240474174, age_s=0.0}"
6281.0,POWER,124,NEUTRAL,OK,power_present,{age_s=0.0}
6281.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6281.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6281.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.6, grade_display=1.6}"
6281.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6281.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6281.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6282.0,SPEED,18.5,NEUTRAL,OK,near_reference,"{reference_kmh=18.952256688113785, age_s=0.0}"
6282.0,POWER,130,NEUTRAL,OK,power_present,{age_s=0.0}
6282.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6282.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6282.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.6, grade_display=1.6}"
6282.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6282.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6282.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6283.0,SPEED,18.3,NEUTRAL,OK,near_reference,"{reference_kmh=18.951827323514475, age_s=0.0}"
6283.0,POWER,150,NEUTRAL,OK,power_present,{age_s=0.0}
6283.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6283.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6283.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.6, grade_display=1.6}"
6283.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6283.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6283.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6284.0,SPEED,18.7,NEUTRAL,OK,near_reference,"{reference_kmh=18.9513981042654, age_s=0.0}"
6284.0,POWER,125,NEUTRAL,OK,power_present,{age_s=0.0}
6284.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6284.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6284.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.6, grade_display=1.6}"
6284.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6284.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6284.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6285.0,SPEED,18.7,NEUTRAL,OK,near_reference,"{reference_kmh=18.94957996276866, age_s=0.0}"
6285.0,POWER,114,NEUTRAL,OK,power_present,{age_s=0.0}
6285.0,HR,113,NEUTRAL,OK,hr_present,{age_s=0.0}
6285.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6285.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.6, grade_display=1.6}"
6285.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6285.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6285.0,AVG_MOVING,18.9,NEUTRAL,OK,distance_over_moving_time,{}
6286.0,SPEED,18.6,NEUTRAL,OK,near_reference,"{reference_kmh=18.950540101522844, age_s=0.0}"
6286.0,POWER,136,NEUTRAL,OK,power_present,{age_s=0.0}
6286.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6286.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6286.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.16, grade_display=1.16}"
6286.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6286.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6286.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6287.0,SPEED,18.7,NEUTRAL,OK,near_reference,"{reference_kmh=18.950111317881912, age_s=0.0}"
6287.0,POWER,139,NEUTRAL,OK,power_present,{age_s=0.0}
6287.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6287.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6287.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.16, grade_display=1.16}"
6287.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6287.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6287.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6288.0,SPEED,18.6,NEUTRAL,OK,near_reference,"{reference_kmh=18.951071041948577, age_s=0.0}"
6288.0,POWER,123,NEUTRAL,OK,power_present,{age_s=0.0}
6288.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6288.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6288.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.15, grade_display=1.15}"
6288.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
6288.0,AVG_GROSS,17.8,NEUTRAL,OK,distance_over_total_time,{}
6288.0,AVG_MOVING,19.0,NEUTRAL,OK,distance_over_moving_time,{}
6289.0,SPEED,18.6,NEUTRAL,OK,near_reference,"{reference_kmh=18.95064231354642, age_s=0.0}"
6289.0,POWER,143,NEUTRAL,OK,power_present,{age_s=0.0}
6289.0,HR,112,NEUTRAL,OK,hr_present,{age_s=0.0}
6289.0,CADENCE,69,GREEN,OK,preferred_low_cadence_band,{age_s=0.0}
6289.0,GRADE,+1,AMBER,OK,light_climb,"{grade_raw=1.15, grade_display=1.15}"
6289.0,GEAR,WAIT,GRAY,NO_DATA,missing_gear,{}
